ID;Text;Label
D1-1190;Intermolecular forces are attractive or repulsive forces that arise between molecules, distinct from intramolecular forces that hold atoms together within a molecule. These forces, including van der Waals forces (dipole-dipole, London dispersion), hydrogen bonding, and ion-dipole interactions, significantly influence the physical properties of substances such as boiling points, melting points, and solubility. Physical chemists study these forces to understand the behavior of liquids, solids, and solutions, as well as biological systems. Their strength and nature are critical for predicting phase transitions and designing solvents, contributing to fields like pharmaceutical formulation and materials science, where precise control is paramount;Meta
D1-1191;Continuum mechanics extends classical mechanics to materials that are treated as continuous distributions of matter rather than discrete particles. In this framework, properties such as density, stress, and strain vary smoothly throughout the material. Stress describes internal forces per unit area within a material, while strain measures the resulting deformation. The relationships between stress and strain are determined by the material's mechanical properties. Continuum mechanics forms the basis for understanding elasticity, fluid dynamics, and structural behavior in engineering applications ranging from bridge design to biomechanics.;OpenAI
D1-1192;Vibrations control in mechanical engineering aims to reduce unwanted oscillations in machinery and structures. Engineers design damping systems, isolation mounts, tuned mass dampers, and active feedback control mechanisms to mitigate vibration impact. Analysis includes natural frequency identification, mode shapes, and resonance avoidance using finite element modeling and experimental testing. Applications include automotive engines, turbines, bridges, aerospace components, and industrial machinery. Advanced techniques integrate smart materials, sensors, and adaptive control algorithms to achieve real-time vibration suppression. Mechanical engineers optimize these systems to enhance performance, safety, and longevity, reducing maintenance costs and minimizing environmental noise in complex mechanical and structural applications.;OpenAI
D1-1193;We classify all fusion categories for a given set of fusion rules with three simple object types. If a conjecture of Ostrik is true, our classification completes the classification of fusion categories with three simple object types. To facilitate the discussion we describe a convenient, concrete and useful variation of graphical calculus for fusion categories, discuss pivotality and sphericity in this framework, and give a short and elementary re-proof of the fact that the quadruple dual functor is naturally isomorphic to the identity.;Human
D1-1194;The evolution of tetrapod limbs from fish fins represents one of the most significant transitions in vertebrate evolutionary history, documented through a rich fossil record including the transitional forms Tiktaalik and Acanthostega from the Late Devonian period approximately 375 million years ago. Lobe-finned fishes possessed internal skeletal elements homologous to the humerus, radius, ulna, and proximal wrist bones of tetrapod forelimbs. The transition to terrestrial locomotion required not only limb modification but also evolution of a robust vertebral column and pelvic girdle to support body weight against gravity, transformation of the lateral line sensory system, and modification of the respiratory system to supplement or replace aquatic gill breathing with atmospheric air breathing capability.;Anthropic
D1-1195;The concept of the scalar graviton as the source of the dark matter and dark energy of the gravitaional origin is applied to study the evolution of the isotropic homogeneous Universe. A realistic self-consistent solution to the modified pure gravity equations, which correctly describes the accelerated expansion of the spatially flat Universe, is found and investigated. It is argued that the scenario with the scalar gravitons filling up the Universe may emulate the LCDM model, reducing thus the true dark matter to an artefact.;Human
D1-1196;We study the motion of small particles in a random turbulent flow assuming linear law of friction. We derive a symmetry relation obeyed by the large deviations of the finite time Lyapunov exponents in the phase space. The relation applies when either the statistics of the strain matrix is invariant under the transposition or when it is time-reversible. We show that, as a result, the Lyapunov exponents come in pairs which sum is equal to minus the inverse relaxation time of the particles. We use the pairing to consider the Kaplan-Yorke dimension of the particles attractor in the phase space. In particular, the results apply to case of the flow which is white noise in time.;Human
D1-1197;We propose a novel experiment to identify the symmetry of superconductivity on the basis of theoretical results for differential conductance of a normal metal connected to a superconductor. The proximity effect from the superconductor modifies the conductance of the remote current depending remarkably on the pairing symmetry: spin-singlet or spin-triplet. The clear-cut difference in the conductance is explained by symmetry of Cooper pairs in a normal metal with respect to frequency. In the spin-triplet case, the anomalous transport is realized due to an odd-frequency symmetry of Cooper pairs.;Human
D1-1198;Latent heat is the energy absorbed or released by a substance during a change in its physical state without any change in its temperature. For example the latent heat of fusion is the energy required to change a solid into a liquid at its melting point while the latent heat of vaporization is the energy needed to turn a liquid into a gas at its boiling point. This energy is used to break the attractive intermolecular forces that hold the particles together in a more ordered state. Latent heat plays a vital role in meteorology and the operation of steam power cycles;Google
D1-1199;Trace operators offer a simple yet profound way to extract information from a square matrix by summing its diagonal elements. The trace is invariant under cyclic permutations and similarity transformations which means it remains constant regardless of the basis chosen to represent a linear operator. In the context of eigenvalues the trace is exactly equal to the sum of all eigenvalues including their multiplicities. This property makes the trace a useful tool in matrix calculus and group theory where it relates to the character of a representation. It also appears frequently in physics when calculating the expectation values of quantum mechanical operators;Google
D1-1200;Molecular spectroscopy, an advanced area of spectroscopy in physical chemistry, uses electromagnetic radiation to probe specific molecular properties. Techniques like rotational spectroscopy (microwave), vibrational spectroscopy (infrared, Raman), and electronic spectroscopy (UV-Vis, fluorescence) provide exquisite details about molecular geometry, bond lengths, force constants, and electronic structure. These methods are essential for identifying unknown compounds, monitoring reaction progress, and understanding molecular dynamics. Molecular spectroscopy is indispensable in analytical chemistry, physical organic chemistry, and atmospheric science, where precise molecular characterization is paramount for diverse research and industrial applications, offering deep structural insights;Meta
D1-1201;We analyze supersymmetry breaking by anti-self-dual flux in the deformed conifold. This theory has been argued to be a dual realization of susy breaking by antibranes. As such, one might expect it to lead to a hierarchically small breaking scale, but only if the warp factor is taken into account. We verify this by explicitly computing the warp-modified moduli space metric. This leads to a new term, with a power-like divergence at the conifold point, which lowers the breaking scale. We finally point out various puzzles regarding the gauge theory interpretation of these results.;Human
D1-1202;The pathology of the salivary glands includes the study of benign and malignant tumors such as pleomorphic adenoma and mucoepidermoid carcinoma in patients. Epidemiologists investigate the incidence of these relatively rare tumors and identify potential risk factors such as exposure to radiation or certain viral infections in the population. Pathologists use fine needle aspiration and surgical biopsies to diagnose these conditions and to provide information about the grade and stage of the disease. Surgical removal of the tumor is often necessary and long term follow up is required to monitor for recurrence or other complications;Google
D1-1203;It remains to be seen whether or not epigenetics will actually have any significant impact as an evolutionary mechanism. The issue is that, so far, we have no evidence that epigenetic alterations can persist over evolutionarily relevant periods of time. The alterations in gene expression that occur in the offspring are wholly reversible, and while there are some examples where we see the changes linger over a handful of generations, most of the time they are erased by the time the affected offspring has its own offspring. Barring additional mutations (which is a Neo-Darwinian mechanism) there is no permanent alteration in the heritable information passed down to future generations in the long term.;Human
D1-1204;Liquid air energy storage uses excess renewable electricity to cool air down to minus one hundred and ninety-six degrees Celsius turning it into a liquid for storage. When power is needed the liquid air is pumped to high pressure and heated which causes it to rapidly expand back into a gas and drive a turbine. This technology uses standard industrial components from the industrial gas industry and does not require rare earth materials or hazardous chemicals. It offers a scalable and long-duration storage solution that can be located almost anywhere making it a flexible alternative to pumped hydro or batteries.;Google
D1-1205;Pharmacovigilance encompasses the science and activities relating to the detection, assessment, understanding, and prevention of adverse drug reactions and other drug-related problems throughout the post-marketing lifecycle of a pharmaceutical product. Spontaneous reporting systems such as the FDA Adverse Event Reporting System and the European EudraVigilance database aggregate voluntary case reports from healthcare professionals and patients to detect safety signals not identified during clinical trials. Signal detection employs disproportionality analysis including the proportional reporting ratio and Bayesian methods to identify drug-event combinations reported more frequently than expected by chance. Pharmacoepidemiological studies using large healthcare databases provide quantitative risk estimates that inform regulatory decisions including label updates, risk minimization strategies, and market withdrawal when necessary.;Anthropic
D1-1206;Hydrology in civil engineering involves studying the distribution, movement, and quality of water to inform infrastructure design. Engineers assess precipitation, runoff, infiltration, and groundwater flow to design stormwater systems, dams, and irrigation networks. Mathematical modeling, including rainfall-runoff analysis and watershed simulations, predicts hydrologic responses under varying climatic conditions. Flood risk assessment, erosion control, and water quality management are integral to planning. Engineers also consider human impact and climate change, designing adaptable infrastructure to mitigate risks. Hydrologic analysis ensures sustainable water resource management, protecting communities and ecosystems while supporting civil engineering projects.;OpenAI
D1-1207;Building quantum devices using fixed operators is a must to simplify the hardware construction. Quantum search engine is not an exception. In this paper, a fixed phase quantum search algorithm that searches for M matches in an unstructured search space of size N will be presented. Selecting phase shifts of 1.91684\pi in the standard amplitude amplification will make the technique perform better so as to get probability of success at least 99.58% in O(sqrt(N/M)) better than any know fixed operator quantum search algorithms. The algorithm will be able to handle either a single match or multiple matches in the search space. The algorithm will find a match in O(sqrt(N/M)) whether the number of matches is known or not in advance.;Human
D1-1208;Constraints are conditions that restrict the motion of a mechanical system. In classical mechanics, constraints can arise from physical connections such as rods, strings, or surfaces that limit how objects move. They may be classified as holonomic or non holonomic depending on whether they can be expressed as equations relating coordinates and time. Incorporating constraints into equations of motion often simplifies analysis by reducing the number of independent variables. Techniques such as Lagrange multipliers are commonly used to account for constraint forces when applying energy based formulations of mechanics.;OpenAI
D1-1209;We define and solve the toric version of the symplectic ball packing problem, in the sense of listing all 2n-dimensional symplectic-toric manifolds which admit a perfect packing by balls embedded in a symplectic and torus equivariant fashion. In order to do this we first describe a problem in geometric-combinatorics which is equivalent to the toric symplectic ball packing problem. Then we solve this problem using arguments from Convex Geometry and Delzant theory. Applications to symplectic blowing-up are also presented, and some further questions are raised in the last section.;Human
D1-1210;For efficiency reasons, the software system designers' will is to use an integrated set of methods and tools to describe specifications and designs, and also to perform analyses such as dependability, schedulability and performance. AADL (Architecture Analysis and Design Language) has proved to be efficient for software architecture modeling. In addition, AADL was designed to accommodate several types of analyses. This paper presents an iterative dependency-driven approach for dependability modeling using AADL. It is illustrated on a small example. This approach is part of a complete framework that allows the generation of dependability analysis and evaluation models from AADL models to support the analysis of software and system architectures, in critical application domains.;Human
D1-1211;The arc length formula allows for the calculation of the exact distance along a smooth curve between two specific points. By using the Pythagorean theorem on infinitely small segments of the curve and integrating the resulting expression, calculus provides a precise value for the total length. The formula involves the square root of the sum of one and the square of the function's derivative. This calculation is vital in fields like physics for determining the distance traveled by a particle along a curved trajectory and in architecture for designing curved structural elements that must meet exact specifications;Google
D1-1212;The study of microbial cell signaling reveals intricate regulatory networks that coordinate responses to environmental stimuli. Bacteria frequently employ two component regulatory systems consisting of a membrane bound sensor kinase and a cytoplasmic response regulator. When the sensor detects specific environmental signals it phosphorylates the response regulator which then alters gene expression patterns. These systems allow rapid adaptation to changes in nutrient availability temperature osmotic stress or host environments. Complex regulatory circuits integrate multiple signals ensuring appropriate physiological responses. Understanding microbial signaling pathways contributes to development of antimicrobial strategies targeting regulatory mechanisms essential for pathogen survival.;OpenAI
D1-1213;Photosynthesis is the process by which green plants, algae, and some bacteria convert light energy into chemical energy, primarily in the form of glucose. This vital process occurs in chloroplasts and involves two main stages: the light-dependent reactions, where light energy is captured to produce ATP and NADPH, and the light-independent reactions (Calvin cycle), where these energy carriers are used to fix carbon dioxide into sugars. Photosynthesis is responsible for producing most of the oxygen in Earth's atmosphere and forms the base of nearly all food chains, making it indispensable for life.;Meta
D1-1214;The process of seed germination is a precisely regulated developmental transition triggered by favorable environmental conditions including adequate moisture, appropriate temperature, and sometimes light or mechanical scarification of the seed coat. Water imbibition rehydrates the embryo and activates metabolic processes, while gibberellins stimulate the aleurone layer to produce amylases and other hydrolytic enzymes that break down stored starch and proteins in the endosperm. The radicle emerges first, anchoring the seedling, followed by the hypocotyl and cotyledons. Seed dormancy mechanisms, controlled by the balance between abscisic acid and gibberellins, ensure germination occurs only under conditions favorable for seedling establishment and long-term survival.;Anthropic
D1-1215;Diagonalization is the process of finding a diagonal matrix D and an invertible matrix P such that A = PDP⁻¹ for a given square matrix A. A matrix is diagonalizable if and only if it has a complete set of linearly independent eigenvectors. Diagonal matrices are computationally advantageous because matrix powers, exponentials, and polynomial functions are easily computed by applying the function to each diagonal entry. Diagonalization simplifies the analysis of linear recurrence relations and systems of differential equations by decoupling them into independent scalar equations. Not all matrices are diagonalizable those that are not are called defective and require the more general Jordan normal form decomposition, which introduces generalized eigenvectors.;Anthropic
D1-1216;Systemic lupus erythematosus is a prototypical systemic autoimmune disease characterized by production of autoantibodies against nuclear components including double-stranded DNA, histones, Smith antigen, and ribonucleoproteins. These autoantibodies form immune complexes that deposit in glomeruli, skin, joints, and blood vessel walls, activating complement and causing local inflammation. Defective clearance of apoptotic cells, caused by complement deficiencies and impaired phagocytosis, leads to secondary necrosis and release of nuclear antigens that drive autoimmunity. Plasmacytoid dendritic cells activated by immune complex-associated nucleic acids produce large quantities of type I interferons, creating a sustained interferon signature that amplifies autoimmune responses. Lupus predominantly affects women of reproductive age, with sex hormones and X-linked immune regulatory genes contributing to striking female predominance in disease incidence.;Anthropic
D1-1217;The variation in PFAS regulatory values across the globe can be easily addressed due to the influence of multiple scientific, technical, and social factors. The varied toxicology and the insufficient definition of PFAS exposure rate are among the main factors contributing to this discrepancy. The lack of proven standard approaches for examining PFAS in surface water, groundwater, wastewater, or solids adds more technical complexity. Although it is agreed that PFASs pose potential health risks in various media, the link between the extent of PFAS exposure and the significance of PFAS risk remain among the evolving research areas. There is a growing need to address the correlation between the frequency and the likelihood of human exposure to PFAS .;Human
D1-1218;We simulate EM pulse propagation along the nonuniform earth surface using so called time-domain parabolic equation. To solve it by finite differences, we introduce a time-domain analog of the impedance boundary condition and a nonlocal BC of transparency reducing open computational domain to a strip of finite width. Numerical examples demonstrate influence of soil conductivity on the wide-band pulse waveform. For a high-frequency modulated EM pulse, we develop an asymptotic approach based on the ray structure of the monochromatic wave field at carrier frequency. This radically diminishes the computation costs and allows for pulsed wave field calculation in vast domains measured by tens of thousands wavelengths.;Human
D1-1219;RNA molecules perform diverse biochemical roles beyond simply serving as intermediates between DNA and proteins. Messenger RNA carries genetic instructions from the nucleus to ribosomes where translation occurs. Transfer RNA molecules deliver specific amino acids and decode nucleotide triplets through anticodon interactions. Ribosomal RNA forms the structural and catalytic core of ribosomes and facilitates peptide bond formation. Some RNAs function as regulatory elements that influence gene expression by binding complementary sequences or interacting with proteins. Ribozymes demonstrate that RNA can possess catalytic activity similar to enzymes. These properties support the hypothesis that early life forms may have relied on RNA based biochemical systems before the evolution of DNA and proteins.;OpenAI
D1-1220;Food webs represent complex networks of feeding relationships among organisms within ecosystems. Unlike simple linear food chains real ecological systems contain numerous interconnected pathways of energy transfer. Producers such as plants and algae form the base while herbivores omnivores and predators occupy higher trophic positions. Apex predators regulate populations of lower trophic species through top down control which can indirectly influence vegetation structure and nutrient cycling. Decomposers including bacteria and fungi break down organic matter releasing nutrients that sustain primary producers. Ecologists analyze food web structure using network theory to understand ecosystem stability energy efficiency and the consequences of species loss.;OpenAI
D1-1221;Standard enthalpy of formation is the change in enthalpy when one mole of a substance is formed from its constituent elements in their most stable states under standard conditions. This value is used in thermochemistry to calculate the overall enthalpy change of a chemical reaction by applying Hess's law which states that the total enthalpy change is independent of the pathway taken. By convention the standard enthalpy of formation for a pure element in its reference state is defined as zero. These tabulated values allow scientists to predict the energy requirements or releases of thousands of different chemical reactions;Google
D1-1222;The Hall effect describes the production of a voltage difference (the Hall voltage) across an electrical conductor, transverse to an electric current in the conductor and a magnetic field perpendicular to the current. The Hall voltage arises from the deflection of moving charge carriers by the magnetic field, causing a buildup of charge on the sides of the conductor. This effect is used to measure magnetic fields, determine the type of charge carrier (electrons or holes), and calculate their density in semiconductor materials. The Hall effect sensors are widely used in various applications, including automotive systems, industrial control, and current measurement.;Meta
D1-1223;Solid state lasers are demanding independent control in the gain media and cavity loss to achieve ultra short laser pulses using passive mode-locking. Recently, laser mode-locking is achieved with a MBE structure with multiple quantum wells, designed to achieve two functions, Bragg mirror and changes in absorption to control the cavity dynamics. The use of an AlGaAs/AlAs Bragg mirror with a 15 nm GaAs saturable absorber used in a Cr:LiSAF tuneable laser proved to be effective to produce femtosecond pulses. The use of saturable absorbers thus far is a trial and error procedure that is changing due to the correlation with more predictive procedures.;Human
D1-1224;In several self-coupled quantum field theories when treated in semi-classical limit one obtains solitonic solutions determined by topology of the boundary conditions. Such solutions, e.g. magnetic monopole in unified theories \cite{Hooft1974} \cite{Polyakov1974} or the skyrme model of hadrons have been proposed as possible non-perturbative bound states which remain stable due to topological quantum numbers. Furthermore when fermions are introduced, under certain conditions one obtains zero-energy solutions \cite{Vega1978}\cite{Jackiw1981} for the Dirac equations localised on the soliton. An implication of such zero-modes is induced fermion number \cite{Jackiw1977} carried by the soliton.;Human
D1-1225;Marine engineering involves the design and operation of mechanical systems for ships and offshore structures including propulsion and steering and cargo handling. Large diesel engines or gas turbines are used to provide the massive power required for ocean going vessels while specialized propellers are designed to maximize thrust and minimize cavitation. The harsh marine environment requires careful consideration of corrosion protection through the use of sacrificial anodes or specialized coatings. Engineers also work on improving the hydrodynamic efficiency of hulls to reduce fuel consumption and environmental impact contributing to more sustainable global maritime transport operations;Google
D1-1226;Active flow control in aerospace engineering aims to manipulate airflow around aircraft surfaces to improve performance and efficiency. Techniques such as boundary layer suction, synthetic jet actuators, and plasma actuators modify turbulent flow, delay separation, and reduce drag. Computational fluid dynamics and wind tunnel testing evaluate effectiveness across various flight conditions. Active flow control contributes to fuel efficiency, increased lift, and enhanced maneuverability, particularly for high-performance or unconventional aircraft configurations. Integration with flight control systems allows adaptive responses to changing conditions. Research in this area supports next-generation commercial, military, and unmanned vehicles, offering significant aerodynamic advantages over passive design methods;OpenAI
D1-1227;Vanadium redox flow batteries store energy in dissolved vanadium ions of different oxidation states separated by a proton-selective membrane, offering independent scalability of power and energy capacity. The aqueous vanadium electrolyte is non-flammable and can theoretically be used indefinitely without capacity fade attributable to electrolyte degradation, distinguishing flow batteries from conventional intercalation-based technologies. System energy density is limited by the solubility of vanadium species in sulfuric acid electrolyte, resulting in volumetric energy densities substantially lower than lithium-ion batteries. Grid-scale vanadium redox flow installations have been deployed for renewable energy integration and frequency regulation services, demonstrating cycle lives exceeding 20,000 charge-discharge cycles with minimal performance degradation under carefully managed operating conditions.;Anthropic
D1-1228;Sustainable engineering within mechanical engineering focuses on designing products and systems that minimize environmental impact and conserve resources. This involves lifecycle assessment (LCA) to evaluate the environmental footprint from raw material extraction to disposal. Engineers strive to improve energy efficiency, utilize renewable energy sources, reduce waste, and develop recyclable materials. Concepts like eco-design, circular economy principles, and design for disassembly are integrated into the design process. The goal is to create solutions that meet current needs without compromising the ability of future generations to meet their own needs, addressing pressing global environmental challenges.;Meta
D1-1229;"Kinetically constrained spin models are known to exhibit dynamical behavior mimicking that of glass forming systems. They are often understood as coarse-grained models of glass formers, in terms of some ""mobility"" field. The identity of this ""mobility"" field has remained elusive due to the lack of coarse-graining procedures to obtain these models from a more microscopic point of view. Here we exhibit a scheme to map the dynamics of a two-dimensional soft disc glass former onto a kinetically constrained spin model, providing an attempt at bridging these two approaches.";Human
D1-1230;Thermodynamic cycles, such as the Carnot, Otto, and Rankine cycles, provide frameworks for analyzing energy conversion processes in physical chemistry and engineering. These cycles relate heat, work, and entropy changes, illustrating the efficiency limits of thermal engines and refrigeration systems. By integrating the first and second laws of thermodynamics, chemists can model energy transformations in chemical and physical processes. Physical chemists use these principles to optimize reaction conditions, design energy-efficient processes, and predict the feasibility of chemical systems. Combining experimental calorimetry with theoretical calculations allows for precise evaluation of energy balances, contributing to sustainable chemical production and advanced material development.;OpenAI
D1-1231;Skeletal muscle tissue enables voluntary movement through coordinated contraction of muscle fibers attached to bones by tendons. Each muscle fiber contains myofibrils composed of repeating sarcomeres, the fundamental contractile units containing actin and myosin filaments. When stimulated by motor neurons, calcium ions are released from the sarcoplasmic reticulum and trigger cross bridge cycling between actin and myosin. Adenosine triphosphate provides the energy required for filament sliding and muscle shortening. This sliding filament mechanism generates tension that moves skeletal structures. Skeletal muscles also contribute to posture stabilization, joint support, and heat production during metabolic activity.;OpenAI
D1-1232;The prefrontal cortex (PFC) is a hub for executive functions, including planning, decision-making, working memory, and inhibitory control. Its extensive connectivity with cortical and subcortical regions allows integration of sensory, emotional, and mnemonic information to guide goal-directed behavior. Dopaminergic modulation influences PFC function by affecting neuronal excitability and synaptic plasticity. Dysregulation of PFC circuits is implicated in psychiatric disorders such as schizophrenia, depression, and ADHD. Electrophysiological studies reveal that oscillatory activity in theta and gamma bands supports cognitive processes, while neuroimaging demonstrates the PFC’s dynamic role in adaptive behavior and flexible control over complex cognitive tasks.;OpenAI
D1-1233;The Debye-Hückel theory describes the behavior of electrolyte solutions by accounting for long-range electrostatic interactions between ions in solution, which cause significant deviations from ideal solution behavior even at moderate concentrations. The theory models each ion as surrounded by an ionic atmosphere of oppositely charged ions, lowering the chemical potential of each ion relative to the ideal case. The Debye-Hückel limiting law provides an expression for mean activity coefficients as a function of ionic strength, accurately valid at low concentrations. Extensions like the Davies equation improve accuracy at higher ionic strengths, important for understanding biological systems where high salt concentrations are commonly encountered.;Anthropic
D1-1234;Fluid mechanics is a subfield related to classical mechanics that studies the motion of liquids and gases. Unlike rigid bodies, fluids continuously deform when subjected to shear stress. Fluid motion is described by quantities such as velocity fields, pressure, and density. Equations such as the continuity equation and the Navier Stokes equations govern fluid behavior. Fluid mechanics has applications in aerodynamics, meteorology, oceanography, and engineering systems such as pipelines and turbines. Understanding how fluids move and interact with solid objects is essential in many technological and natural processes.;OpenAI
D1-1235;Public health engineering is a specialized aspect of environmental engineering focusing on improving sanitation and hygiene, particularly in developing regions. This field involves designing and implementing systems for safe drinking water supply, wastewater collection and treatment, and solid waste management. Engineers assess disease transmission pathways and develop interventions to prevent waterborne illnesses and other public health threats. Their work significantly impacts global health outcomes, promoting sustainable solutions for clean water and sanitation access, which are fundamental to human well-being and economic prosperity in urban and rural settings alike.;Meta
D1-1236;A SU(4) flavor symmetrical Lagrangian is constructed for the interaction of the pseudo-scalar mesons with the vector mesons. SU(4) symmetry is broken to SU(3) by suppression of terms in the Lagrangian where the interaction should be driven by charmed mesons. Chiral symmetry can be restored by setting this new SU(4) symmetry breaking parameters to zero. Unitarization in coupled channels leads to the dynamical generation of resonances. Many known axial resonances can be identified including the new controversial X(3872) and the structure found recently by Belle around 3875 MeV in the hidden charm sector. Also new resonances are predicted, some of them with exotic quantum numbers.;Human
D1-1237;Inorganic oxide clusters, including polyoxometalates and metal-oxo clusters, combine multiple metal centers bridged by oxygen atoms, creating redox-active, acidic, and structurally diverse species. These clusters serve as catalysts in oxidation reactions, energy storage materials, and molecular scaffolds. Structural diversity arises from metal type, oxidation state, and ligand environment. Synthesis involves controlled hydrolysis, condensation, or templated assembly. Characterization by X-ray crystallography, spectroscopy, and computational modeling reveals bonding, electron delocalization, and cluster topology. Inorganic chemists exploit these clusters for catalysis, materials engineering, and photochemistry, linking fundamental cluster chemistry with practical applications in energy conversion and advanced functional materials.;OpenAI
D1-1238;Plant nutrient requirements include macronutrients such as nitrogen phosphorus potassium calcium magnesium and sulfur as well as micronutrients like iron zinc and copper. Nitrogen is essential for amino acids nucleic acids and chlorophyll synthesis. Phosphorus plays a key role in energy transfer through ATP and in nucleic acid structure. Potassium regulates enzyme activity and osmotic balance within plant cells. Deficiencies in these nutrients lead to characteristic symptoms including chlorosis stunted growth or poor reproductive development. Soil fertility management and sustainable fertilization practices are therefore critical for maintaining productive agricultural systems.;OpenAI
D1-1239;Urological pathology encompasses diseases of the kidneys, ureters, urinary bladder, and urethra, with neoplastic conditions representing a major clinical focus. Renal cell carcinoma, the most common renal malignancy in adults, is classified into clear cell, papillary, chromophobe, and collecting duct subtypes based on histological and molecular features. Clear cell renal cell carcinoma is characterized by VHL gene inactivation and cytoplasmic lipid and glycogen accumulation imparting a characteristic clear cytoplasm. Urothelial carcinoma of the bladder, strongly associated with tobacco smoking and occupational carcinogen exposure, ranges from low-grade non-invasive papillary tumors to high-grade invasive carcinomas. Staging by depth of muscle invasion is the most critical determinant of prognosis, guiding decisions between intravesical therapy, radical cystectomy, and systemic treatment.;Anthropic
D1-1240;In this paper, we give out some effective criterions which can be used to judge the separability of multipartite pure states. We obtain the relationship between separability and Schmidt decomposable of multipartite pure states in Theorem1. The first criterion derived from Theorem2 dose not need the Schmidt decomposition which is hard to find for multipartite states. Theorem3 is more profound which can be used to deduce Corollary1 which is one of the main results in [1]. Finally, we give out an algorithm which can be used to judge the separability of multipartite pure states effectively.;Human
D1-1241;This paper deals with sensors which compute and report linguistic assessments of their values.Such sensors, called symbolic sensors are a natural extension of smart ones when working with control systems which use artificial intelligence based technics. After having recalled the smart sensor concepts, this paper introduces the symbolic sensor ones. Links between the physical world and the symbolic one are described. It is then shown how Zadeh's approximate reasoning theory provides a smart way to implement symbolic sensors. Finally, since the symbolic sensor is a general component, a functional adaptation to the measurement context is proposed.;Human
D1-1242;We find actual evidence, relying upon vorticity time series taken in a high Reynolds number atmospheric experiment, that to a very good approximation the surface boundary layer flow may be described, in a statistical sense and under certain regimes, as an advected ensemble of homogeneous turbulent systems, characterized by a lognormal distribution of fluctuating intensities. Our analysis suggests that usual direct numerical simulations of homogeneous and isotropic turbulence, performed at moderate Reynolds numbers, may play an important role in the study of turbulent boundary layer flows, if supplemented with appropriate statistical information concerned with the structure of large scale fluctuations.;Human
D1-1243;The fundamental group of a topological space captures information about the loops within the space. It is formed by considering all possible loops starting and ending at a base point, and then classifying them by whether they can be continuously deformed into one another (i.e., are homotopic). The group operation is concatenation of loops. A space with a trivial fundamental group is called simply connected, meaning every loop can be shrunk to a point. This invariant is crucial for distinguishing spaces like a circle (non-trivial fundamental group) from a disk (trivial fundamental group).;Meta
D1-1244;Gluconeogenesis is the biosynthetic pathway by which glucose is synthesized from non-carbohydrate precursors including lactate, pyruvate, glycerol, and glucogenic amino acids, primarily in the liver and kidney cortex. The pathway essentially reverses glycolysis but bypasses its three irreversible steps using unique enzymes: pyruvate carboxylase and phosphoenolpyruvate carboxykinase replace pyruvate kinase, fructose-1,6-bisphosphatase replaces phosphofructokinase-1, and glucose-6-phosphatase releases free glucose. The process is energetically costly, requiring four ATP, two GTP, and two NADH per glucose synthesized. Gluconeogenesis is hormonally regulated by glucagon and cortisol, which stimulate it during fasting, and is suppressed by insulin following carbohydrate intake, maintaining blood glucose homeostasis.;Anthropic
D1-1245;Genomic imprinting is an epigenetic phenomenon where certain genes are expressed in a parent-of-origin-specific manner. This means that only one copy of a gene is active while the other copy is silenced depending on whether it was inherited from the mother or the father. Silencing is typically achieved through DNA methylation during the formation of eggs or sperm. Imprinted genes play a critical role in embryonic development and growth. Abnormalities in genomic imprinting can lead to several genetic disorders such as Prader-Willi syndrome and Angelman syndrome. This process demonstrates that the parental origin of genetic material can significantly influence the resulting phenotype of the offspring;Google
D1-1246;Correlation and regression analysis are essential tools in statistics for understanding relationships between variables. Correlation measures the strength and direction of a linear association, typically expressed with Pearson’s correlation coefficient, while regression quantifies how one or more independent variables influence a dependent variable. Linear regression assumes a linear relationship and estimates coefficients to minimize the sum of squared residuals, whereas more advanced models, including logistic regression and non-linear regression, accommodate different data structures. These methods are widely used in predictive modeling, experimental analysis, and observational studies to identify trends, test hypotheses, and make data-driven decisions in scientific, economic, and social research.;OpenAI
D1-1247;Cloud native development is an approach to building and running applications that fully leverages the advantages of the cloud computing model. This involves using technologies like containers and microservices to create applications that are scalable resilient and easy to manage. Kubernetes is a popular platform for orchestrating containerized applications providing automated deployment scaling and management. Cloud native applications are typically designed to be independent of the underlying infrastructure allowing them to run on any cloud provider. Continuous integration and continuous delivery are core practices in cloud native development enabling faster and more reliable software releases. As more organizations move their workloads to the cloud the adoption of cloud native practices is becoming the standard for modern software engineering;Google
D1-1248;Electromagnetic interference or EMI is a disturbance generated by an external source that affects an electrical circuit by electromagnetic induction electrostatic coupling or conduction. The disturbance may degrade the performance of the circuit or even stop it from functioning. In the case of a data path these effects can range from an increase in error rate to a total loss of the data. Both man made and natural sources generate changing electrical voltages and currents that can cause EMI. Natural sources include solar flares and lightning while man made sources include cellular networks and power lines. Engineers use shielding techniques and filters to protect sensitive electronics from the disruptive effects of electromagnetic interference in modern communication devices and aerospace systems;Google
